ID,lnc_10,lnc_11,lnc_19,lnc_20,lnc_21,lnc_25,lnc_26,lnc_27,lnc_40,lnc_41,lnc_46,lnc_47,lnc_16,lnc_17,lnc_18,lnc_31,lnc_33,lnc_34,lnc_35,lnc_44,lnc_45,lnc_5,lnc_6,lnc_7,lnc_8,lnc_9,lnc_13,lnc_14,lnc_15,lnc_23,lnc_24,lnc_28,lnc_29,lnc_30,lnc_36,lnc_37,lnc_38,lnc_39
LINC-ACTR3C-4,8.22E-06,2.22E-05,0.000145931,0.000161089,0.000251523,7.03E-05,9.24E-05,4.76E-05,3.31E-05,0.000145252,0.00039252,0.000308326,0.000643793,0.000140439,0.000493527,9.49E-05,0.000134316,1.60E-05,0.000454529,1.92E-05,7.70E-05,2.56E-05,0.000660648,0.00016936,0.001064726,0.000101795,3.01E-05,0.000372292,0.000169339,4.97E-05,0.000278629,7.84E-05,9.59E-05,6.48E-06,0.000124465,7.53E-06,9.41E-06,0.00033492
LINC-ACTRT1-8,5.61E-05,0.000105907,0.000110389,4.41E-05,5.53E-05,1.63E-05,0.000106416,4.45E-05,2.35E-05,5.10E-05,4.53E-05,0,0.000126746,6.08E-05,0.000227886,8.21E-05,0,2.23E-05,7.94E-05,0,2.59E-05,0,0.000149414,0.000105799,0.000211788,7.41E-05,0,8.71E-05,6.80E-05,1.56E-05,0.0001118,1.28E-05,8.72E-05,0.000264184,0,0,0,5.28E-05
LINC-ACTRT3-2,0.000271405,0.000318069,0.000294269,0.000489353,5.36E-05,5.58E-05,0.000208634,0.000395389,6.69E-05,3.66E-05,0.000135022,0.000182124,0.000213051,0.000164011,0.000199708,0.000225831,0.000613585,3.60E-05,0.000121109,5.16E-05,0,5.29E-05,0.000320631,0.000316202,0.000532309,0.000515515,9.50E-05,0.000100559,0.000281177,9.63E-05,0.000341902,0.000401425,0.000257125,8.00E-05,0.00013516,6.59E-05,0.000119757,0.0006791
LINC-ACVR2A-6,0,0,0.000114702,6.14E-05,5.86E-05,0,0.000253182,0,8.93E-05,0.000336963,0,4.89E-05,0.000173292,0.000300909,0,4.22E-05,0.000433889,0,0,4.37E-05,0,0,0.000134142,0.000297255,0.000269179,0.000538016,0,0.00072639,0.000150882,0.000132239,0.000991378,0,9.16E-05,0.000125646,0,0.000126582,0,8.80E-05
LINC-ADA2-1,8.68E-05,0.000244883,3.14E-05,9.24E-05,8.15E-06,3.46E-08,0.000175509,0.000175993,0.000102556,0.000158458,8.33E-05,9.79E-05,0.000397024,5.96E-05,0.000543225,0,6.05E-05,2.40E-05,0.000198817,0,0,0,0.000124597,0,0.000766325,9.99E-05,8.62E-05,0,0.000151493,0,0.000392393,0.000153685,0.000105958,0.000194228,0,0,0.000233488,0.000323389
LINC-ADAM29-3,0.000684746,0,6.71E-05,3.27E-06,0,0,5.69E-05,0.000115404,7.49E-05,0,0,0,0,0,0,0,0,0,0.000331852,0,0,0,0.000261987,0,0.000275759,0,7.48E-06,1.22E-05,0,0,0,0,9.49E-05,0,2.06E-05,0,0.000592728,7.57E-05
LINC-ADAMTS15-1,5.64E-05,3.90E-05,1.95E-05,2.19E-05,4.10E-05,1.97E-05,7.16E-05,8.20E-05,3.39E-05,5.82E-05,5.75E-05,1.76E-05,0.000351211,5.79E-05,0.000150784,3.72E-05,3.80E-05,9.72E-06,6.71E-05,2.40E-05,2.45E-05,4.66E-05,0.000171513,8.92E-05,0.000231339,0.00023199,2.62E-05,0.000102155,0.000115532,1.03E-05,9.18E-05,1.80E-05,3.43E-05,4.23E-05,2.97E-05,3.04E-05,1.96E-05,4.11E-05
LINC-ADAMTS19-1,0,0,0.000164703,0,0,4.31E-05,9.36E-05,0,0,0.000294009,0,0,0,0.000190794,0,0.000206377,0,0,0,3.95E-05,0,0,0.000193988,0,0,0,0,0,0.000209635,4.66E-05,0,0.000148379,0,0,0,0.000271107,0,0.000154026
LINC-ADAMTS5-15,0.000317963,0.000276831,0.0001271,0.000176575,0.00012558,0.000105512,0.000476074,0.000980583,9.73E-05,0.000363237,0.000459604,0.000122011,0.000671975,0.000178308,0.000562536,7.99E-05,0.00019454,3.54E-05,0.000270424,3.03E-05,1.28E-05,2.04E-05,0.000352518,0.000351179,0.000705855,0.000309355,0.000302534,0.000710835,2.82E-05,5.19E-05,0.000233271,8.86E-05,0.000187023,0.000563723,0.000309487,0.000222672,5.39E-05,0.000273297
LINC-ADAMTS6-2,4.37E-05,2.76E-05,0,0,2.59E-05,5.58E-05,8.29E-05,7.03E-05,3.64E-05,0,0,0,0.000147863,6.03E-05,0,4.54E-05,7.23E-05,0,6.39E-05,5.06E-06,0,0,0.000219236,0.000236452,0.000445424,0,0,6.80E-05,0.000141743,1.87E-05,0.000128994,6.70E-05,4.49E-05,0.000104312,0,9.77E-05,1.78E-05,8.43E-05
LINC-ADAMTS7-1,2.52E-05,8.74E-05,6.94E-05,7.14E-05,2.96E-05,2.20E-05,2.35E-05,1.36E-05,3.05E-05,5.85E-05,0.00012269,6.52E-05,0.000127686,0.000127627,0.000125593,8.15E-05,7.43E-05,1.90E-05,0.000199971,2.27E-05,1.72E-05,1.46E-05,0.000202027,7.37E-05,0.000107926,3.03E-05,1.48E-05,0.000100562,1.22E-05,3.22E-05,0.000115923,3.01E-05,0.000114763,9.59E-05,4.23E-05,0,4.61E-05,0.000167244
LINC-ADAP2-1,0,0,0,0,0,1.32E-05,0,7.01E-05,0,0,7.19E-05,0,0,0,0,4.09E-05,0,0,0,0,0,0,0,0.000171597,0,0,0.000776189,0.000552405,0.000512482,0,0,8.39E-05,0,0.000419145,0.000516268,0.000182899,0,0
LINC-ADARB1-3,0.000779343,0.001199764,0.000613994,0.000485884,0.000413259,0.000270134,0.0009883,0.000894724,0.000295059,0.000739168,0.000751849,0.000728595,0.001424289,0.000431266,0.001932357,0.000119364,0.00055674,0.000213532,0.000573846,0.000186702,5.95E-05,0,0.002643479,0.00036418,0.005233157,0.001938168,0.00011595,0.000961612,0.000259419,0.000133549,0.0007995,0.000786132,0.001605759,0.000985005,0.000982791,0.000359729,0.000131212,0.002475356
LINC-ADCY1-1,9.99E-05,3.90E-05,5.41E-05,4.78E-05,2.98E-05,2.61E-05,7.45E-05,9.95E-05,1.76E-05,7.07E-05,9.80E-05,8.00E-05,7.23E-05,9.80E-05,9.67E-05,3.84E-05,4.62E-05,1.76E-05,0.000159381,1.59E-05,4.92E-06,1.41E-06,0.000128596,6.15E-05,0.000165706,7.90E-05,3.68E-05,0.000108143,3.98E-05,4.09E-05,9.94E-05,7.41E-05,5.45E-05,9.12E-05,4.58E-05,4.30E-05,2.66E-05,0.00014409
LINC-ADCY1-5,6.31E-05,0.000110279,6.50E-05,0.000117583,7.90E-06,2.86E-05,2.35E-05,0.000103448,5.09E-05,8.43E-05,9.54E-05,4.84E-05,0.000160621,0.00011594,0.000166427,6.42E-06,0.000111905,8.74E-06,0.000215324,2.21E-05,0,0,0.000209627,0.00018678,0.000253459,7.02E-05,3.74E-05,0.000256148,9.55E-05,2.20E-05,7.98E-05,9.73E-05,7.50E-05,0.000100123,4.11E-05,5.12E-05,4.08E-05,0.000220628
LINC-ADCY1-7,2.74E-05,8.29E-05,4.46E-05,2.20E-05,4.74E-05,1.26E-05,0.000113403,0.000358119,2.76E-05,8.06E-05,4.85E-05,6.35E-05,9.09E-05,9.86E-05,2.75E-05,0,0.000120901,2.26E-05,0.000149614,4.04E-05,1.42E-05,0,0.00037526,4.96E-05,0.000243118,0,0,0.000379125,6.40E-05,2.47E-05,0.000131466,1.97E-05,5.60E-05,6.55E-05,0.000292884,6.69E-05,5.99E-05,0.000152029
LINC-ADCY2-1,0.000154149,0.000127979,3.45E-05,3.64E-05,7.43E-05,4.25E-05,1.84E-05,0.000158089,1.16E-05,0.000162164,0.000181867,0.000120204,0.000202692,0.000160569,0.00017312,6.85E-05,0.000157721,2.43E-05,0.000681228,6.83E-05,2.96E-05,5.34E-05,0.000130419,0.000158256,0.000108337,8.86E-05,7.15E-05,0.000127616,6.56E-05,6.34E-05,0.000126278,6.13E-05,7.27E-05,9.95E-05,0.000138388,0.000260087,0.000112428,4.26E-05
LINC-ADCY2-6,4.06E-05,0.000281115,0.000146134,0.000178053,4.00E-05,9.64E-05,0.000230633,0.000196364,1.69E-05,0.000229149,0.000341498,7.75E-05,0.000501809,0.000229962,0.000204955,0.000107454,3.54E-05,2.46E-05,0.000329937,6.17E-05,1.97E-05,0,0.000464358,0.000188519,0.00086507,0.000318178,0.000209087,0.000504669,9.86E-05,7.59E-05,0.000516631,8.52E-05,0.000208403,0.00029069,0.000194987,0.00018429,0.000255339,0.000315646
LINC-ADCYAP1-4,2.25E-05,0.000190823,3.89E-05,5.02E-05,4.34E-05,3.22E-05,9.57E-06,0.000123667,5.86E-05,0.00029708,0.000167092,4.24E-05,0.000286619,4.67E-05,0.00034208,1.62E-05,0.000114708,5.14E-05,0.000187844,4.29E-05,1.41E-06,2.03E-05,0.000402605,0.00015327,0.000630739,0.000180888,0.00014212,0.000137435,0.00015942,2.84E-05,0.000239973,8.93E-05,8.03E-05,3.96E-05,0.000134137,1.89E-05,7.48E-05,0.000126492
LINC-ADCYAP1-7,1.23E-05,4.11E-05,3.10E-05,2.47E-05,1.59E-05,2.20E-05,4.26E-05,8.77E-05,1.83E-05,6.34E-05,6.27E-05,2.93E-05,9.21E-05,3.68E-05,8.22E-05,3.41E-05,0.000107625,5.14E-06,0.000114168,1.03E-05,1.90E-06,2.20E-05,0.000259208,0.000145706,8.74E-05,0.000134643,2.02E-05,0.000256271,2.69E-05,2.86E-05,6.66E-05,4.90E-05,5.11E-05,7.99E-05,5.09E-05,3.29E-05,7.52E-05,0.000107664
LINC-ADGRA1-3,6.21E-05,0.000147351,0.000103545,0.000150193,0.000154401,2.73E-05,4.19E-05,9.30E-05,2.32E-05,6.73E-05,9.84E-05,0.00030078,0.000252037,9.63E-05,0.000223405,5.40E-05,0.000194122,3.83E-05,0.000315103,6.23E-05,3.99E-05,9.76E-06,9.85E-05,0.00015938,0.000169953,0.000175205,1.89E-05,0,4.48E-05,5.70E-05,0.00030761,0.000182888,0.000352979,0.000229948,0.000163748,0.000103112,0.000124534,0.000133509
LINC-ADGRB3-12,0.000106788,8.73E-05,4.10E-05,6.62E-05,3.19E-05,2.61E-05,6.29E-05,0.000105887,1.49E-05,7.64E-05,8.93E-05,5.34E-05,0.000132762,8.43E-05,0.00016751,4.29E-05,0.000152783,1.52E-05,0.0001418,1.35E-05,7.06E-06,1.23E-05,0.000140607,0.000119997,0.000149438,5.01E-05,8.83E-05,0.000134119,9.17E-05,3.45E-05,0.000138766,7.01E-05,7.04E-05,0.000116911,6.05E-05,7.10E-05,9.05E-05,0.000138531
LINC-ADGRB3-4,4.42E-05,0.000188659,5.75E-05,7.77E-05,3.43E-05,3.02E-05,0.000101946,7.46E-05,6.14E-05,0.000121802,9.60E-05,6.46E-05,0.000259247,2.58E-05,0.00023022,5.18E-06,0.000101506,1.34E-05,7.08E-05,7.31E-06,7.03E-06,1.16E-05,0.000128056,8.68E-05,0.000244755,0.000138175,6.05E-05,0.0002528,4.12E-05,2.65E-05,9.85E-05,3.56E-05,4.55E-05,0.000170144,4.77E-05,6.62E-05,2.86E-05,9.25E-05
LINC-ADGRE5-1,4.99E-05,4.73E-05,1.08E-05,0.000113225,3.69E-05,5.23E-06,4.31E-05,0.00010934,9.58E-06,6.76E-05,9.22E-05,2.03E-05,0.000233619,2.10E-05,6.61E-05,5.80E-05,0.000162757,3.46E-05,0.000109032,1.92E-05,0,7.39E-06,2.75E-05,2.93E-05,0.000182192,0.000105369,7.47E-05,2.52E-05,7.39E-05,1.56E-05,4.69E-05,0.000229265,8.45E-05,1.32E-05,3.26E-05,4.33E-05,0,0.000189415
LINC-ADGRE5-2,7.77E-05,8.85E-05,7.34E-05,0.00011689,6.77E-05,2.97E-05,9.18E-05,0.000159549,4.50E-05,0.000248453,3.05E-05,0.000138065,0.000427951,0.000120286,0.000232377,5.88E-05,0.000132266,1.62E-05,0.000110044,2.07E-05,0,1.69E-05,0.000327313,0.000206843,0.00049834,0.000179073,5.21E-05,0.000610329,0.000284784,6.22E-05,0.000227397,0.000210682,8.90E-05,0.000255403,5.70E-05,1.66E-05,7.41E-05,0.000130483
LINC-ADGRE5-3,0.000100755,2.80E-05,7.41E-05,2.68E-05,4.24E-05,1.91E-05,3.37E-05,0.00014617,4.64E-06,9.22E-05,0.000130751,8.18E-05,0.000158356,8.82E-05,6.89E-05,4.63E-05,7.44E-05,2.04E-05,9.56E-05,2.69E-05,3.02E-05,1.49E-05,0.000107191,7.32E-05,8.22E-05,7.65E-05,5.56E-05,7.32E-05,4.22E-05,5.25E-05,6.17E-05,4.48E-05,8.82E-05,4.60E-05,0.000102637,1.66E-05,0.000135908,0.000140019
LINC-ADGRG6-1,0,0,5.09E-05,8.19E-05,7.56E-05,7.27E-06,4.17E-05,0.000158734,4.49E-05,0.000102447,0,5.44E-05,7.58E-05,8.90E-05,0.00030162,0,9.92E-05,1.13E-05,0.000109121,2.83E-05,0,0,0.000180377,0.000186851,0.000233515,6.59E-05,0,0,0.000181447,8.00E-06,9.82E-05,4.57E-05,0.000104778,0,5.18E-05,0.000108187,0,0.000102012
LINC-ADGRL1-1,0.000229084,0,6.59E-05,0,2.57E-05,0.000117997,0,0,0,0,7.23E-05,7.65E-05,8.95E-05,0,9.30E-05,6.17E-05,0.000378248,0,9.74E-05,0,0,0,0,0.000339849,0,0.000448614,0,0,0,4.01E-05,0.000332225,0,0,0,0,0,0,8.49E-05
LINC-ADGRL1-3,0,0,0,0,0,4.63E-05,0.000108502,0,4.04E-05,0.000325987,0.000129785,0,0,0.000387491,0,1.08E-05,0,6.25E-05,0.000486329,4.79E-05,0,0,0,0.000157041,0.000574037,0,0,0,0.000428235,2.86E-05,0,0,0.000274308,0,0.000543226,0,0.000118422,9.24E-05
LINC-ADGRL2-12,0.000132106,0.000529061,0.000202067,0.000227707,0.000121799,0.000110509,0.000167049,0.000530877,0.000192445,0.000615703,0.000183424,0.000154015,0.000943845,0.000197233,0.000534114,6.85E-05,0.000728997,9.76E-05,0.000450178,0.000117119,8.45E-05,1.60E-05,0.000506412,0.000904579,0.002137401,0.000754973,0.000301162,0.000617036,0.000429216,0.000207251,0.00043326,0.000183946,0.000294489,0.000245285,0.000379984,0.000229491,0.000549231,0.000573178
LINC-ADGRL2-9,5.24E-05,0.000191279,3.53E-05,3.94E-05,4.01E-05,1.47E-05,5.08E-05,9.46E-05,1.43E-05,6.21E-05,4.55E-05,3.23E-05,7.24E-05,5.41E-05,8.88E-05,1.95E-05,0.000271009,8.49E-06,0.000195689,6.82E-06,1.15E-05,8.16E-06,9.50E-05,5.49E-05,0.000183145,0.000285648,3.72E-05,0.000127353,3.30E-05,5.75E-05,7.12E-05,5.61E-05,0.000170561,5.14E-05,3.47E-05,2.94E-05,0.000412708,0.000316201
LINC-ADGRL3-14,0.000166215,0.000501135,6.00E-05,6.42E-05,9.08E-05,0.000158065,1.55E-05,0.000282295,8.56E-05,0.001054678,0.000615263,5.82E-05,0,0,0,0,0.000103371,0,0.000466479,4.53E-05,0,0.000184911,0,0,0.000478789,0,0,0.000534452,0,2.59E-05,0.000171652,9.29E-05,0,0,0,0,0.00036497,0.000374648
LINC-ADGRL3-3,8.86E-05,0.000134183,7.19E-05,5.92E-05,9.12E-05,4.93E-05,0.00016362,0.000201069,0.000111417,0.00038367,0.000217818,0.00014398,0.000342986,0.000115132,0.000226795,3.85E-05,0.000149227,2.53E-05,0.000280623,4.99E-05,5.36E-05,8.22E-07,0.000401483,0.000189761,0.001163705,0.000244586,8.41E-05,0.000438363,0.000186316,4.70E-05,0.000278206,0.000128332,0.000206321,0.000228773,0.0001323,0.000167691,5.43E-05,0.000441726
LINC-ADGRL4-1,0,9.19E-05,0,0,6.27E-05,2.86E-05,0.000278303,0,6.35E-05,0,0,0.000166543,0.000373262,0.000113129,0.000173784,0,0,0,0,0,0,0.000135143,0.001150744,0.000158922,0.000143734,0.000265545,0,0.000533233,0,8.88E-05,0,0,9.89E-05,0,0,0,0,0
LINC-ADGRL4-3,9.16E-05,0.000232093,3.00E-05,5.46E-05,4.25E-05,6.74E-06,3.47E-05,0.000110257,3.82E-05,0.000127404,7.59E-05,3.67E-05,5.17E-05,5.10E-05,9.26E-05,0,3.99E-05,0,0.000199553,4.74E-05,0,0,0.000324045,4.29E-05,8.57E-05,6.05E-05,3.90E-05,7.12E-05,0.000111461,1.30E-05,0,2.12E-05,2.36E-05,0.00010912,0,3.38E-05,4.73E-05,8.80E-05
LINC-ADH5-1,1.72E-05,9.78E-05,8.03E-05,9.97E-05,2.16E-05,2.49E-05,9.11E-05,0.000127809,2.86E-05,9.87E-05,0.000131504,3.29E-05,0.000146131,0.000101914,0.000161151,2.34E-05,6.16E-05,2.52E-05,0.000110027,1.26E-05,4.91E-06,0,0.000304773,8.90E-05,0.000251124,0.000132398,7.86E-05,0.000141573,7.36E-05,2.36E-05,0.000167545,3.46E-05,0.000104503,5.42E-05,6.79E-05,2.35E-05,1.97E-05,0.000126826
LINC-ADORA2B-2,0.000333623,0.000822978,0.000224793,0.000594074,0.000212051,0.000146751,0.000212028,0.000940433,4.36E-05,0.000103351,0.000179834,8.68E-05,0.000371274,0,0.000666066,0.000125156,0.000858898,4.51E-05,0.000637365,0.00018005,0,0,9.73E-05,0.000521755,0.000694484,0.000373896,0.000585142,0.000334326,0.00047346,4.80E-05,0.000455895,0.000157841,0.001238219,0.001450965,0.000420829,0.000150766,0.000110187,0.000159175
LINC-ADRA1D-2,0.000106516,0.000240495,6.06E-05,7.63E-05,6.73E-05,2.45E-05,6.00E-05,0.00014012,4.71E-05,7.85E-05,5.60E-05,0.0001035,0.000176207,6.88E-05,0.000144725,1.55E-05,0.000125646,1.36E-05,0.000460341,3.40E-05,4.14E-05,6.53E-05,0.000189015,0.000120101,0.000456705,0.000365063,0.000140487,0.000408421,3.10E-05,4.00E-05,0.000300918,3.84E-05,0.000122286,0.000105919,0.000206052,4.35E-05,0.000184784,7.81E-05
LINC-ADRA2A-2,3.00E-05,6.02E-05,7.75E-05,9.22E-05,2.53E-05,1.12E-05,2.20E-05,4.13E-05,3.73E-05,2.08E-05,7.62E-05,1.59E-05,0.000234851,1.96E-05,9.90E-06,6.40E-05,0.000143407,2.10E-06,0.000101828,1.85E-05,0,4.73E-06,8.11E-06,0.000199577,0.000294607,0.000195965,1.83E-05,0.000420741,1.08E-05,2.73E-05,0.000167756,1.76E-05,7.11E-05,0.000165798,8.89E-05,0.000135955,1.14E-05,2.11E-05
LINC-ADRA2A-6,0.001213526,0.000510191,0.000322949,0.000404826,0.000655677,0.000101303,0.000677144,0.000731021,0.000327379,0.000390841,0.000452722,0.000293255,0.004263481,0.001061737,0.001077068,3.15E-05,0.00011639,0.000251978,0.001615532,0.000147993,0.000124889,0,0.000454518,0.001512765,0.003561274,0.001048391,0.000364595,0.002998539,0.00132991,0.000241527,0.002092108,3.28E-05,0.00061033,0.000619143,0.000772167,0.000189952,0.000414371,0.000667194
LINC-ADRA2A-7,0.000362074,0.000150451,0.000262338,8.33E-05,9.62E-05,3.24E-05,9.31E-05,0.000347998,9.23E-05,0.000133834,0.000177559,8.18E-05,0.000560378,0.000237686,0.000268605,3.43E-05,0.000210749,3.38E-05,0.000117317,3.58E-05,0,0,0.000265126,0.000536809,0.001122836,0.000355593,8.16E-05,0.001143553,0.000199626,6.20E-05,0.000471559,0.000117461,0.00035616,0.000247296,0.000514029,0.000405987,0,0.000173277
LINC-ADRA2C-5,6.27E-05,0.000235718,0.000144123,4.92E-05,0.000147918,2.72E-05,0.000142647,0,0,0.000169446,0.000100136,3.21E-05,0,0.000201414,0.000190456,0.000104217,0,1.24E-05,0.000131543,2.10E-05,0,2.07E-05,0.00044434,0.000118563,0.001117898,0.000327197,0,9.71E-05,0.000301688,4.34E-05,0.000125432,0,6.53E-05,0,0.000118705,4.35E-05,0.000438761,0.000292633
LINC-ADRB2-1,1.49E-05,7.33E-05,3.73E-05,2.85E-05,3.30E-05,1.12E-05,7.55E-05,4.19E-05,2.25E-05,7.59E-05,0.000139866,2.16E-05,0.000162413,9.29E-05,7.30E-05,1.60E-05,8.03E-05,2.19E-05,0.00011239,1.01E-05,1.40E-05,1.50E-05,0.000270722,9.12E-05,0.000239967,3.50E-05,5.79E-05,0.00015477,8.99E-05,2.55E-05,0.000139469,1.44E-05,7.37E-05,0.000100379,6.20E-05,8.17E-05,0.000109967,0.000155473
LINC-AEBP2-5,0.000166276,0.000115472,8.82E-05,0.000132415,3.73E-05,3.81E-05,9.23E-05,0.000180869,3.91E-05,5.43E-05,0.000146795,4.80E-05,0.000275738,3.32E-05,4.57E-05,0,0.000170945,1.14E-05,8.62E-05,4.38E-05,0,0,0.000210828,0.000125358,0.000147528,0.00013294,2.43E-05,0.000212836,6.47E-05,3.73E-05,0.000132884,3.69E-05,0.00012736,0.000154349,8.07E-05,0,5.64E-05,0.000139541
LINC-AFDN-2,3.27E-05,0.000182012,8.64E-05,9.94E-05,3.18E-05,3.22E-05,0.000143996,4.02E-05,9.35E-06,9.38E-05,2.41E-05,1.40E-05,0.000222099,7.60E-05,0.000105723,4.03E-05,9.06E-05,1.96E-05,9.61E-05,0,1.37E-05,2.48E-05,0.000128509,8.45E-05,0.000232117,0.000123961,2.09E-05,0.00021638,0,5.66E-05,0.000180959,7.72E-05,0.000116974,3.75E-05,9.20E-05,5.89E-05,2.61E-05,0.000108186
LINC-AFDN-8,4.95E-05,7.10E-05,0,0,1.30E-05,3.37E-05,0,0.000157052,2.90E-06,0,0,0.000147578,0,5.47E-05,0,0,0,0,6.88E-05,0,0,0,0.000139591,0,0.000810665,0,0.000407692,0.000154622,0,3.31E-05,9.85E-05,6.45E-05,0,0,9.68E-05,0,0,0.000248947
LINC-AFG3L2-1,4.44E-05,0.000252758,4.36E-05,0.000141147,3.51E-05,1.31E-05,8.41E-05,3.57E-05,4.62E-05,0,0.000110805,2.39E-05,0.000100133,4.96E-05,0.000269031,1.15E-05,0.00019335,1.79E-05,6.47E-05,5.13E-06,0,0,0.000117801,0.000165868,0.000455896,0,0,0.000138039,0.000216156,3.79E-05,0,5.15E-05,4.57E-05,0.000176498,0,9.90E-05,4.61E-05,0.000149657
LINC-AGA-12,0.00021501,0.000381428,0.000384895,0.000157617,0.000210844,0.000234753,0.000724825,0.000877752,0.000192267,0.000496446,0.000562859,0.000447681,0.000810125,0.000101111,0.000265957,8.07E-05,0.000307111,0.000391056,0.001583682,0.000137509,0,0,0.002463186,0.002033409,0.001737322,0,0,0.000435851,0.000431614,0.000180527,0.000545322,0.00046143,0.000314086,0.000513593,0.000185316,0.000600319,0.000579353,0.001726908
LINC-AGAP4-3,0.000191648,0.000110393,6.21E-05,0.000106068,4.46E-05,3.42E-05,3.92E-05,0.000420909,4.81E-05,0.000204746,4.87E-05,0.000109468,0.000233452,0.000100758,0.000279552,3.29E-05,0.000187915,1.86E-05,0.00011844,2.37E-05,0,7.69E-06,0.00023635,0.000158045,0.000449912,0.000188557,6.63E-05,0.000264071,1.98E-05,2.52E-05,0.00016898,3.53E-05,7.18E-05,0.000167115,0.000119502,3.12E-05,6.19E-05,0.000174713
LINC-AGAP9-2,2.33E-05,0.000127546,5.22E-05,5.55E-05,2.31E-05,2.58E-05,4.17E-05,7.63E-05,2.82E-05,3.59E-05,3.81E-05,3.54E-05,0.000111282,3.75E-05,0.000114392,2.30E-05,3.02E-05,1.45E-05,5.83E-05,9.10E-06,0,1.08E-05,0.000158815,3.02E-05,0.000189987,4.60E-05,1.71E-05,0.000139059,2.51E-05,2.68E-05,0.000127863,3.17E-05,6.45E-05,3.65E-05,7.97E-05,5.18E-05,6.57E-05,6.51E-05
LINC-AGPAT3-1,3.80E-05,0.000104988,5.09E-05,8.61E-05,1.02E-05,1.74E-05,0.000108441,0.000120394,3.59E-05,7.33E-05,0.000103966,4.50E-05,0.00012055,6.76E-05,0.000187133,1.10E-05,5.12E-05,3.06E-05,7.66E-05,9.35E-06,1.83E-05,6.19E-06,0.000157059,8.16E-05,0.000335716,6.54E-05,5.82E-05,0.000226942,0.000134097,1.65E-05,0.000158107,4.01E-05,3.85E-05,0.0001028,8.77E-05,3.52E-05,3.64E-05,7.04E-05
LINC-AGTPBP1-9,6.23E-05,6.64E-05,5.14E-05,8.13E-05,2.60E-05,1.75E-05,7.76E-05,9.00E-05,2.66E-05,7.60E-05,7.24E-05,3.27E-05,0.000146025,6.74E-05,0.00012155,4.00E-05,5.86E-05,1.83E-05,0.000130971,5.03E-06,7.22E-06,0,0.000110689,0.000109037,0.00015797,0.000137622,4.66E-05,8.67E-05,7.71E-05,1.76E-05,6.72E-05,5.68E-05,7.35E-05,0.000108442,9.26E-05,2.00E-05,2.49E-05,0.000175479
LINC-AGTR1-8,0.000243346,0.000332227,0.000185989,0.00029136,0.000127875,0.000138565,0.000184507,0.000425454,5.90E-05,0.000305532,0.000375648,0.000110672,0.000364952,0.000252958,0.000450902,6.45E-05,0.000425085,9.03E-05,0.000329937,6.17E-05,3.95E-05,3.00E-05,0.000321479,0.000452446,0.00022567,0.000636356,0.000278783,0.000567753,0.000591512,7.59E-05,0.00047689,0.000227218,0.000437647,0.000258391,0.000272982,0,8.51E-05,0.000335374
LINC-AGTR2-4,7.79E-05,9.53E-05,5.13E-05,0,3.66E-05,2.25E-05,5.92E-05,0,3.19E-05,0.000105372,0.000101845,3.93E-05,8.80E-05,4.69E-05,0,7.11E-05,6.66E-05,0,5.95E-05,8.65E-06,0,2.48E-05,0.000276669,0,0.000485957,0.000262666,0.00013143,0.000142175,0,2.15E-05,0.000264069,3.55E-05,0.000123743,5.99E-05,7.35E-05,5.26E-05,0,7.21E-05
LINC-AHDC1-1,0.000144638,0.000454508,0.000218971,7.23E-05,3.62E-05,8.16E-05,0.000563095,0.000447008,0.000188733,8.48E-05,0.000371354,0.00027891,0.000529254,0.000165477,0.000375459,0.000102646,8.01E-05,0,0.00026261,7.16E-05,0,0,0.000826481,0.000265364,0.001125289,0.000113789,8.02E-05,0.000426495,0.000419574,3.95E-05,0.001239811,0.000152478,0.000203373,7.20E-05,0.00017776,0,9.22E-05,8.77E-05
LINC-AHI1-2,0.000117537,0.000122216,5.85E-05,0,2.41E-05,3.27E-05,7.91E-05,2.50E-05,1.80E-05,4.21E-05,7.03E-05,2.39E-05,0.000283288,0.00010077,0.000129956,0,0,4.86E-05,0.000145166,1.34E-05,0,2.29E-05,0.000209066,7.73E-05,0.000330424,0.000161255,2.49E-05,9.58E-05,0,1.70E-05,7.99E-05,2.23E-05,8.71E-05,4.88E-05,2.25E-05,8.22E-05,7.06E-05,8.59E-05
LINC-AJAP1-15,0.000109307,8.33E-05,6.67E-05,6.45E-05,6.47E-05,3.97E-05,0.000124489,0.000130196,0,9.95E-05,5.42E-05,4.93E-05,0.000246917,4.65E-05,0.000443431,2.68E-05,9.46E-05,1.09E-05,0.000116309,0,0,0,0.000203593,0,0.000463939,0.000288908,4.62E-05,0.000169684,0.00013261,1.53E-05,0.000217165,0.0001125,0.000141535,0,0.000103833,0,0,7.74E-05
LINC-AJAP1-2,0.000116562,0.000108674,0.000191102,0.000243717,0.000117087,2.11E-05,0.00012894,0.000124063,4.90E-05,5.60E-05,9.26E-05,0.000120404,0.000242295,4.03E-05,8.36E-05,8.80E-05,0.000228986,1.36E-05,9.99E-05,6.88E-05,3.70E-05,3.71E-05,6.76E-05,0.000457318,0.000462523,0.000286696,4.89E-05,0.000409481,0.000225992,7.52E-05,0.000327172,5.58E-05,0.000227445,0.000188396,6.43E-05,8.87E-05,3.05E-05,3.10E-05
